date,time,open,high,low,close,volume
"Sun-09-Jun-24,20:00:00",69704,69830,69577,69642,196147118
"Mon-10-Jun-24,00:00:00",69642,69808,69421,69622,253845110
"Mon-10-Jun-24,04:00:00",69622,69686,69256,69302,355351008
"Mon-10-Jun-24,08:00:00",69302,69569,69168,69489,410336955
"Mon-10-Jun-24,12:00:00",69489,70181,69235,70045,998695352
"Mon-10-Jun-24,16:00:00",70045,70126,69385,69498,889221822
"Mon-10-Jun-24,20:00:00",69498,69689,69324,69516,433598004
"Tue-11-Jun-24,00:00:00",69516,69570,67858,68444,2074775608
"Tue-11-Jun-24,04:00:00",68444,68444,67302,67539,1645531553
"Tue-11-Jun-24,08:00:00",67539,67649,66700,66882,1781071626
"Tue-11-Jun-24,12:00:00",66882,67272,65932,66219,2243356707
"Tue-11-Jun-24,16:00:00",66219,67548,66142,67384,1254981323
"Tue-11-Jun-24,20:00:00",67384,67539,67136,67276,465556164
"Wed-12-Jun-24,00:00:00",67276,67572,66859,67386,624119342
"Wed-12-Jun-24,04:00:00",67386,67592,67151,67410,484909632
"Wed-12-Jun-24,08:00:00",67410,68030,67318,67747,733353053
"Wed-12-Jun-24,12:00:00",67747,70000,67705,69713,3365736741
"Wed-12-Jun-24,16:00:00",69713,69855,67228,67522,3964580501
"Wed-12-Jun-24,20:00:00",67522,68660,67420,68241,1033828623
"Thu-13-Jun-24,00:00:00",68241,68376,66938,67442,1117856620
"Thu-13-Jun-24,04:00:00",67442,67714,67268,67708,658638306
"Thu-13-Jun-24,08:00:00",67708,67943,67153,67707,858334317
"Thu-13-Jun-24,12:00:00",67707,68500,66314,66433,2955547238
"Thu-13-Jun-24,16:00:00",66433,67039,66226,66580,1158923538
"Thu-13-Jun-24,20:00:00",66580,66953,66478,66742,414327178
"Fri-14-Jun-24,00:00:00",66742,67000,66450,66724,446303772
"Fri-14-Jun-24,04:00:00",66724,67192,66695,66887,526518921
"Fri-14-Jun-24,08:00:00",66887,67232,66727,67000,571214867
"Fri-14-Jun-24,12:00:00",67000,67341,66311,66363,1524853637
"Fri-14-Jun-24,16:00:00",66363,66506,65030,65490,2719622976
"Fri-14-Jun-24,20:00:00",65490,66600,65448,66021,971216169
"Sat-15-Jun-24,00:00:00",66021,66261,65959,66235,297358370
"Sat-15-Jun-24,04:00:00",66235,66381,66045,66052,383235893
"Sat-15-Jun-24,08:00:00",66052,66322,66052,66290,212356942
"Sat-15-Jun-24,12:00:00",66290,66446,66135,66285,305795775
"Sat-15-Jun-24,16:00:00",66285,66327,66041,66118,201506567
"Sat-15-Jun-24,20:00:00",66118,66250,65808,66184,304539442
"Sun-16-Jun-24,00:00:00",66184,66229,66049,66106,130647294
"Sun-16-Jun-24,04:00:00",66106,66320,66008,66232,165066556
"Sun-16-Jun-24,08:00:00",66232,66746,66156,66450,481373958
"Sun-16-Jun-24,12:00:00",66450,66780,66439,66670,447540530
"Sun-16-Jun-24,16:00:00",66670,66717,66473,66522,181475888
"Sun-16-Jun-24,20:00:00",66522,66950,66421,66638,525058030
"Mon-17-Jun-24,00:00:00",66638,66887,66110,66189,643590253
"Mon-17-Jun-24,04:00:00",66189,66535,65904,66134,683732425
"Mon-17-Jun-24,08:00:00",66134,66282,65527,65779,1023291737
"Mon-17-Jun-24,12:00:00",65779,65793,65058,65325,1474239402
"Mon-17-Jun-24,16:00:00",65325,67290,65084,66656,2262138094
"Mon-17-Jun-24,20:00:00",66656,66741,66105,66455,937783465
"Tue-18-Jun-24,00:00:00",66455,66553,64500,65474,2843477521
"Tue-18-Jun-24,04:00:00",65474,65828,65307,65641,702732275
"Tue-18-Jun-24,08:00:00",65641,65721,65080,65340,704853359
"Tue-18-Jun-24,12:00:00",65340,65404,64200,64660,2886395180
"Tue-18-Jun-24,16:00:00",64660,64878,64027,64399,1439008561
"Tue-18-Jun-24,20:00:00",64399,65308,64167,65146,1072757795
"Wed-19-Jun-24,00:00:00",65146,65587,64780,65381,1245786723
"Wed-19-Jun-24,04:00:00",65381,65700,65136,65289,699576792
"Wed-19-Jun-24,08:00:00",65289,65513,64954,65179,815263853
"Wed-19-Jun-24,12:00:00",65179,65280,64710,64901,670952904
"Wed-19-Jun-24,16:00:00",64901,65246,64752,64848,518429241
"Wed-19-Jun-24,20:00:00",64848,65090,64650,64940,399204196
"Thu-20-Jun-24,00:00:00",64940,65398,64811,65170,531208970
"Thu-20-Jun-24,04:00:00",65170,65978,65070,65843,875362767
"Thu-20-Jun-24,08:00:00",65843,66458,65551,66156,1080680846
"Thu-20-Jun-24,12:00:00",66156,66288,64616,64790,2394980878
"Thu-20-Jun-24,16:00:00",64790,65199,64514,65042,1140886858
"Thu-20-Jun-24,20:00:00",65042,65176,64834,64854,360658078
"Fri-21-Jun-24,00:00:00",64854,65071,64311,64462,759700148
"Fri-21-Jun-24,04:00:00",64462,64720,64133,64148,883709872
"Fri-21-Jun-24,08:00:00",64148,64346,63422,63731,1945609257
"Fri-21-Jun-24,12:00:00",63731,64340,63333,63702,2012625009
"Fri-21-Jun-24,16:00:00",63702,64250,63433,64210,833476460
"Fri-21-Jun-24,20:00:00",64210,64440,63801,64108,549509282
"Sat-22-Jun-24,00:00:00",64108,64297,63904,64287,274766709
"Sat-22-Jun-24,04:00:00",64287,64499,64204,64470,313848951
"Sat-22-Jun-24,08:00:00",64470,64492,64171,64238,285086572
"Sat-22-Jun-24,12:00:00",64238,64372,64220,64274,142158658
"Sat-22-Jun-24,16:00:00",64274,64347,64190,64260,105987840
"Sat-22-Jun-24,20:00:00",64260,64302,64213,64223,79682437
"Sun-23-Jun-24,00:00:00",64223,64484,64223,64376,224009671
"Sun-23-Jun-24,04:00:00",64376,64418,64300,64388,116649300
"Sun-23-Jun-24,08:00:00",64388,64409,64225,64310,153114742
"Sun-23-Jun-24,12:00:00",64310,64406,64033,64064,316083896
"Sun-23-Jun-24,16:00:00",64064,64160,63878,64124,229413124
"Sun-23-Jun-24,20:00:00",64124,64133,63123,63180,936788460
"Mon-24-Jun-24,00:00:00",63180,63330,62631,62815,1298728445
"Mon-24-Jun-24,04:00:00",62815,62923,62111,62430,1440348335
"Mon-24-Jun-24,08:00:00",62430,62952,60348,61235,3593971435
"Mon-24-Jun-24,12:00:00",61235,61673,60623,60813,1557328942
"Mon-24-Jun-24,16:00:00",60813,61027,59001,59290,3702601028
"Mon-24-Jun-24,20:00:00",59290,60410,58320,60257,2010522933
"Tue-25-Jun-24,00:00:00",60257,61555,60218,61272,1125479231
"Tue-25-Jun-24,04:00:00",61272,61388,60581,60640,990523784
"Tue-25-Jun-24,08:00:00",60640,61589,60625,61163,1336080597
"Tue-25-Jun-24,12:00:00",61163,62103,60933,61780,2103089138
"Tue-25-Jun-24,16:00:00",61780,62401,61111,61931,1715506889
"Tue-25-Jun-24,20:00:00",61931,62141,61614,61764,535951041
"Wed-26-Jun-24,00:00:00",61764,62468,61589,61892,736288516
"Wed-26-Jun-24,04:00:00",61892,61948,61483,61695,629875081
"Wed-26-Jun-24,08:00:00",61695,61725,61120,61404,804934956
"Wed-26-Jun-24,12:00:00",61404,61940,61131,61433,1234158967
"Wed-26-Jun-24,16:00:00",61433,61507,60676,60962,1443307373
"Wed-26-Jun-24,20:00:00",60962,61116,60666,60838,568105002
"Thu-27-Jun-24,00:00:00",60838,61275,60726,61009,531967301
"Thu-27-Jun-24,04:00:00",61009,61167,60565,60760,581660055
"Thu-27-Jun-24,08:00:00",60760,61442,60694,61167,685007833
"Thu-27-Jun-24,12:00:00",61167,62380,61123,61561,2016002759
"Thu-27-Jun-24,16:00:00",61561,61988,61386,61433,714846460
"Thu-27-Jun-24,20:00:00",61433,61679,61323,61660,303847391
"Fri-28-Jun-24,00:00:00",61660,62218,61443,61788,807190932
"Fri-28-Jun-24,04:00:00",61788,61796,61200,61315,487569581
"Fri-28-Jun-24,08:00:00",61315,61780,61155,61666,533133574
"Fri-28-Jun-24,12:00:00",61666,61860,60695,61020,1884205276
"Fri-28-Jun-24,16:00:00",61020,61075,60040,60101,1146749779
"Fri-28-Jun-24,20:00:00",60101,60440,60012,60406,398529426
"Sat-29-Jun-24,00:00:00",60406,60960,60378,60714,614751554
"Sat-29-Jun-24,04:00:00",60714,61115,60666,61033,351898025
"Sat-29-Jun-24,08:00:00",61033,61199,60870,61070,364061808
"Sat-29-Jun-24,12:00:00",61070,61156,60918,61086,266204114
"Sat-29-Jun-24,16:00:00",61086,61111,60880,61018,172690190
"Sat-29-Jun-24,20:00:00",61018,61074,60762,60940,203617144
"Sun-30-Jun-24,00:00:00",60940,61041,60704,60858,250341602
"Sun-30-Jun-24,04:00:00",60858,61776,60673,61510,921693758
"Sun-30-Jun-24,08:00:00",61510,61697,61370,61514,489373556
"Sun-30-Jun-24,12:00:00",61514,61835,61280,61679,658630233
"Sun-30-Jun-24,16:00:00",61679,62078,61541,61987,509529911
"Sun-30-Jun-24,20:00:00",61987,63041,61777,62750,1466921592
"Mon-01-Jul-24,00:00:00",62750,63790,62556,63398,1462137102
"Mon-01-Jul-24,04:00:00",63398,63470,63165,63234,477260308
"Mon-01-Jul-24,08:00:00",63234,63277,62560,62638,737372270
"Mon-01-Jul-24,12:00:00",62638,63133,62464,63108,1180412640
"Mon-01-Jul-24,16:00:00",63108,63845,62932,63186,1231615650
"Mon-01-Jul-24,20:00:00",63186,63390,62771,62860,509911346
"Tue-02-Jul-24,00:00:00",62860,63259,62738,63094,321340086
"Tue-02-Jul-24,04:00:00",63094,63210,62550,62591,463741403
"Tue-02-Jul-24,08:00:00",62591,62838,62401,62803,653324646
"Tue-02-Jul-24,12:00:00",62803,63139,61802,61912,1756914816
"Tue-02-Jul-24,16:00:00",61912,62355,61780,61924,763622596
"Tue-02-Jul-24,20:00:00",61924,62159,61855,62093,386343667
"Wed-03-Jul-24,00:00:00",62093,62250,60555,60968,1540714734
"Wed-03-Jul-24,04:00:00",60968,61170,60778,60842,667721662
"Wed-03-Jul-24,08:00:00",60842,60956,59500,60352,2248477442
"Wed-03-Jul-24,12:00:00",60352,60732,59722,60141,1692572051
"Wed-03-Jul-24,16:00:00",60141,60637,59611,59625,1008324522
"Wed-03-Jul-24,20:00:00",59625,60360,59350,60185,917747440
"Thu-04-Jul-24,00:00:00",60185,60465,57770,59073,2503757297
"Thu-04-Jul-24,04:00:00",59073,59117,58060,58198,1160667179
"Thu-04-Jul-24,08:00:00",58198,58458,56930,57744,2638523180
"Thu-04-Jul-24,12:00:00",57744,58333,56688,58110,2777947986
"Thu-04-Jul-24,16:00:00",58110,58692,57730,58250,1142907340
"Thu-04-Jul-24,20:00:00",58250,58821,56815,57035,1321577215
"Fri-05-Jul-24,00:00:00",57035,57523,54926,55214,3938154501
"Fri-05-Jul-24,04:00:00",55214,55350,53314,54387,3302957521
"Fri-05-Jul-24,08:00:00",54387,55654,53861,55458,1749084849
"Fri-05-Jul-24,12:00:00",55458,56656,54810,56630,2348589670
"Fri-05-Jul-24,16:00:00",56630,57035,55783,56430,1658862790
"Fri-05-Jul-24,20:00:00",56430,56844,56281,56603,433269367
"Sat-06-Jul-24,00:00:00",56603,56978,56142,56386,676915494
"Sat-06-Jul-24,04:00:00",56386,56660,56002,56575,546605695
"Sat-06-Jul-24,08:00:00",56575,56876,56410,56712,325306113
"Sat-06-Jul-24,12:00:00",56712,57432,56481,57295,910170305
"Sat-06-Jul-24,16:00:00",57295,58080,57154,57830,1023001690
"Sat-06-Jul-24,20:00:00",57830,58490,57782,58204,800598146
"Sun-07-Jul-24,00:00:00",58204,58420,57804,57935,690881749
"Sun-07-Jul-24,04:00:00",57935,57992,57057,57362,991500163
"Sun-07-Jul-24,08:00:00",57362,57897,57318,57428,736413290
"Sun-07-Jul-24,12:00:00",57428,57595,56521,56796,1218450508
"Sun-07-Jul-24,16:00:00",56796,57376,56719,57128,672861880
"Sun-07-Jul-24,20:00:00",57128,57303,55710,55840,1350621464
"Mon-08-Jul-24,00:00:00",55840,56002,54228,55131,2456513989
"Mon-08-Jul-24,04:00:00",55131,55893,54936,55834,916000862
"Mon-08-Jul-24,08:00:00",55834,58195,55716,57135,2969306653
"Mon-08-Jul-24,12:00:00",57135,57636,54856,55724,3361539136
"Mon-08-Jul-24,16:00:00",55724,56556,55379,56456,1163962180
"Mon-08-Jul-24,20:00:00",56456,56954,56163,56696,755042304
"Tue-09-Jul-24,00:00:00",56696,57340,56257,57143,1087712313
"Tue-09-Jul-24,04:00:00",57143,57744,56975,57100,902630871
"Tue-09-Jul-24,08:00:00",57100,57889,57005,57409,998507391
"Tue-09-Jul-24,12:00:00",57409,58153,56862,57450,2203529606
"Tue-09-Jul-24,16:00:00",57450,58316,57337,57842,1131534808
"Tue-09-Jul-24,20:00:00",57842,58236,57682,58030,513000510
"Wed-10-Jul-24,00:00:00",58030,58188,57309,58168,665952142
"Wed-10-Jul-24,04:00:00",58168,59471,58164,58937,1760337415
"Wed-10-Jul-24,08:00:00",58937,59004,58275,58477,1091749448
"Wed-10-Jul-24,12:00:00",58477,58553,57458,57675,1813372572
"Wed-10-Jul-24,16:00:00",57675,57998,57322,57376,700693874
"Wed-10-Jul-24,20:00:00",57376,57860,57127,57714,617996558
"Thu-11-Jul-24,00:00:00",57714,58383,57016,57537,1047566991
"Thu-11-Jul-24,04:00:00",57537,58288,57462,58169,598786927
"Thu-11-Jul-24,08:00:00",58169,58880,58031,58736,899524849
"Thu-11-Jul-24,12:00:00",58736,59662,57235,57382,3591120394
"Thu-11-Jul-24,16:00:00",57382,57974,57162,57361,944679887
"Thu-11-Jul-24,20:00:00",57361,57610,57104,57312,537816785
"Fri-12-Jul-24,00:00:00",57312,57557,56513,56885,1207850827
"Fri-12-Jul-24,04:00:00",56885,57390,56681,57065,693598625
"Fri-12-Jul-24,08:00:00",57065,57303,56733,57180,726608530
"Fri-12-Jul-24,12:00:00",57180,58250,57063,58189,1569475631
"Fri-12-Jul-24,16:00:00",58189,58514,57464,57542,1254730054
"Fri-12-Jul-24,20:00:00",57542,57884,57118,57861,733545097
"Sat-13-Jul-24,00:00:00",57861,57950,57724,57786,230228994
"Sat-13-Jul-24,04:00:00",57786,58199,57711,58147,337758809
"Sat-13-Jul-24,08:00:00",58147,58852,57885,58515,805975199
"Sat-13-Jul-24,12:00:00",58515,58888,58408,58813,633424577
"Sat-13-Jul-24,16:00:00",58813,58950,58531,58585,392224125
"Sat-13-Jul-24,20:00:00",58585,59870,58228,59182,1368779343
"Sun-14-Jul-24,00:00:00",59182,59822,59170,59446,812095140
"Sun-14-Jul-24,04:00:00",59446,60299,59400,60028,1161514812
"Sun-14-Jul-24,08:00:00",60028,60380,59863,60070,659587622
"Sun-14-Jul-24,12:00:00",60070,60217,59426,60062,1019688258
"Sun-14-Jul-24,16:00:00",60062,60174,59860,59886,253822188
"Sun-14-Jul-24,20:00:00",59886,61388,59850,60756,1854429006
"Mon-15-Jul-24,00:00:00",60756,62789,60602,62613,2129678211
"Mon-15-Jul-24,04:00:00",62613,63088,62382,62814,1171614255
"Mon-15-Jul-24,08:00:00",62814,63333,62275,62438,1241519086
"Mon-15-Jul-24,12:00:00",62438,63296,62427,62984,1508064468
"Mon-15-Jul-24,16:00:00",62984,63777,62820,63300,2031233684
"Mon-15-Jul-24,20:00:00",63300,64900,63204,64696,1965653504
"Tue-16-Jul-24,00:00:00",64696,64949,64423,64728,805335776
"Tue-16-Jul-24,04:00:00",64728,65020,62704,62902,2696958674
"Tue-16-Jul-24,08:00:00",62902,63846,62350,63730,1755845600
"Tue-16-Jul-24,12:00:00",63730,64955,63029,64851,2733059929
"Tue-16-Jul-24,16:00:00",64851,65214,64088,65134,1773739418
"Tue-16-Jul-24,20:00:00",65134,65365,64111,65027,1285745267
"Wed-17-Jul-24,00:00:00",65027,66119,64910,65670,1349374634
"Wed-17-Jul-24,04:00:00",65670,65977,65169,65230,813389060
"Wed-17-Jul-24,08:00:00",65230,65499,64528,64694,1617965456
"Wed-17-Jul-24,12:00:00",64694,65385,64502,64680,1814149162
"Wed-17-Jul-24,16:00:00",64680,64732,63800,64548,1586406492
"Wed-17-Jul-24,20:00:00",64548,64645,64001,64049,683822011
"Thu-18-Jul-24,00:00:00",64049,65133,63859,64833,1049378032
"Thu-18-Jul-24,04:00:00",64833,65033,64366,64644,640161231
"Thu-18-Jul-24,08:00:00",64644,64924,64401,64720,608687828
"Thu-18-Jul-24,12:00:00",64720,65087,63345,63507,2205917693
"Thu-18-Jul-24,16:00:00",63507,63925,63200,63532,1106482436
"Thu-18-Jul-24,20:00:00",63532,64098,63403,63967,546628893
"Fri-19-Jul-24,00:00:00",63967,64357,63281,64304,870206731
"Fri-19-Jul-24,04:00:00",64304,64476,63580,63679,791068433
"Fri-19-Jul-24,08:00:00",63679,64180,63362,64102,1193407716
"Fri-19-Jul-24,12:00:00",64102,65882,64013,65814,2750807414
"Fri-19-Jul-24,16:00:00",65814,67368,65807,67118,2752669246
"Fri-19-Jul-24,20:00:00",67118,67333,66576,66632,839982256
"Sat-20-Jul-24,00:00:00",66632,66797,66202,66566,567771338
"Sat-20-Jul-24,04:00:00",66566,66744,66400,66525,347541127
"Sat-20-Jul-24,08:00:00",66525,66725,66421,66445,342005105
"Sat-20-Jul-24,12:00:00",66445,66824,66251,66800,476210960
"Sat-20-Jul-24,16:00:00",66800,67600,66634,67199,1428918401
"Sat-20-Jul-24,20:00:00",67199,67410,66754,67103,656399928
"Sun-21-Jul-24,00:00:00",67103,67398,66928,67148,352559117
"Sun-21-Jul-24,04:00:00",67148,67210,66556,66672,552292776
"Sun-21-Jul-24,08:00:00",66672,67036,66640,66851,391431133
"Sun-21-Jul-24,12:00:00",66851,67499,66563,67137,893329627
"Sun-21-Jul-24,16:00:00",67137,67772,65738,67396,3138184532
"Sun-21-Jul-24,20:00:00",67396,68372,67248,68150,1532921266
"Mon-22-Jul-24,00:00:00",68150,68468,67698,67850,881111650
"Mon-22-Jul-24,04:00:00",67850,67973,67110,67212,812165138
"Mon-22-Jul-24,08:00:00",67212,67593,66925,67498,661769066
"Mon-22-Jul-24,12:00:00",67498,67940,66543,67043,1858557885
"Mon-22-Jul-24,16:00:00",67043,68250,66784,68186,1126120128
"Mon-22-Jul-24,20:00:00",68186,68223,67132,67494,1020199624
"Tue-23-Jul-24,00:00:00",67494,67720,67176,67437,596579523
"Tue-23-Jul-24,04:00:00",67437,67494,66230,66559,1495820975
"Tue-23-Jul-24,08:00:00",66559,67142,66403,66641,937816228
"Tue-23-Jul-24,12:00:00",66641,67347,65921,66552,2666906268
"Tue-23-Jul-24,16:00:00",66552,66741,65372,65505,2149231335
"Tue-23-Jul-24,20:00:00",65505,66043,65454,65922,834009243
"Wed-24-Jul-24,00:00:00",65922,66163,65449,66032,710968660
"Wed-24-Jul-24,04:00:00",66032,66065,65603,66063,484872945
"Wed-24-Jul-24,08:00:00",66063,66612,65982,66361,787074284
"Wed-24-Jul-24,12:00:00",66361,67105,66067,66156,1891222344
"Wed-24-Jul-24,16:00:00",66156,66693,65550,65641,1400523035
"Wed-24-Jul-24,20:00:00",65641,66069,64903,65365,1284791569
"Thu-25-Jul-24,00:00:00",65365,65618,63828,64068,2248230472
"Thu-25-Jul-24,04:00:00",64068,64376,63750,64108,853321652
"Thu-25-Jul-24,08:00:00",64108,64464,63800,64076,1011560164
"Thu-25-Jul-24,12:00:00",64076,64997,63378,64764,2757253668
"Thu-25-Jul-24,16:00:00",64764,65150,64330,64655,1195349257
"Thu-25-Jul-24,20:00:00",64655,66206,64379,65768,1525727577
"Fri-26-Jul-24,00:00:00",65768,67467,65695,67010,1777707798
"Fri-26-Jul-24,04:00:00",67010,67154,66836,66876,678141334
"Fri-26-Jul-24,08:00:00",66876,67500,66876,67295,781512517
"Fri-26-Jul-24,12:00:00",67295,68013,66858,67529,2339645031
"Fri-26-Jul-24,16:00:00",67529,68136,67270,67958,894961408
"Fri-26-Jul-24,20:00:00",67958,68213,67370,67881,952567363
"Sat-27-Jul-24,00:00:00",67881,68059,67616,67770,443738208
"Sat-27-Jul-24,04:00:00",67770,68288,67748,68024,531452086
"Sat-27-Jul-24,08:00:00",68024,68250,67867,68204,442155820
"Sat-27-Jul-24,12:00:00",68204,69400,68180,68835,2127077517
"Sat-27-Jul-24,16:00:00",68835,68974,67666,68231,2176907479
"Sat-27-Jul-24,20:00:00",68231,69222,66608,67902,5545611316
"Sun-28-Jul-24,00:00:00",67902,68316,67226,67957,817064711
"Sun-28-Jul-24,04:00:00",67957,68043,67027,67525,906003156
"Sun-28-Jul-24,08:00:00",67525,67990,67192,67825,587669775
"Sun-28-Jul-24,12:00:00",67825,68118,67588,67650,695342075
"Sun-28-Jul-24,16:00:00",67650,68338,67621,68128,466310972
"Sun-28-Jul-24,20:00:00",68128,68278,67804,68241,408086607
"Mon-29-Jul-24,00:00:00",68241,69850,68158,69361,1898736464
"Mon-29-Jul-24,04:00:00",69361,69900,69280,69549,899334538
"Mon-29-Jul-24,08:00:00",69549,69850,69371,69576,772758912
"Mon-29-Jul-24,12:00:00",69576,70137,67621,68073,3912259983
"Mon-29-Jul-24,16:00:00",68073,68108,66361,67286,3221215147
"Mon-29-Jul-24,20:00:00",67286,67531,66562,66758,1023555160
"Tue-30-Jul-24,00:00:00",66758,66851,65801,66578,1867621988
"Tue-30-Jul-24,04:00:00",66578,66959,66279,66910,736751816
"Tue-30-Jul-24,08:00:00",66910,66951,66362,66534,639593066
"Tue-30-Jul-24,12:00:00",66534,66925,65522,66210,2050511670
"Tue-30-Jul-24,16:00:00",66210,66548,65524,65903,1354723117
"Tue-30-Jul-24,20:00:00",65903,66339,65265,66170,1107565551
"Wed-31-Jul-24,00:00:00",66170,66417,65850,66019,524595911
"Wed-31-Jul-24,04:00:00",66019,66533,65477,66196,1194019457
"Wed-31-Jul-24,08:00:00",66196,66347,65901,66070,554854998
"Wed-31-Jul-24,12:00:00",66070,66821,65940,66355,1414095925
"Wed-31-Jul-24,16:00:00",66355,66832,64850,65220,2236828185
"Wed-31-Jul-24,20:00:00",65220,65400,64502,64616,1606108324
"Thu-01-Aug-24,00:00:00",64616,64822,63713,63910,1517313618
"Thu-01-Aug-24,04:00:00",63910,64462,63514,64292,1250526588
"Thu-01-Aug-24,08:00:00",64292,64666,64274,64638,696410598
"Thu-01-Aug-24,12:00:00",64638,64938,62616,62868,2934049866
"Thu-01-Aug-24,16:00:00",62868,63473,62218,63396,2438334852
"Thu-01-Aug-24,20:00:00",63396,65634,63300,65341,2423944115
"Fri-02-Aug-24,00:00:00",65341,65576,63650,64579,1584389330
"Fri-02-Aug-24,04:00:00",64579,64625,63757,64135,960354753
"Fri-02-Aug-24,08:00:00",64135,64980,64012,64639,953558676
"Fri-02-Aug-24,12:00:00",64639,65490,62410,63375,4827758896
"Fri-02-Aug-24,16:00:00",63375,63580,62482,62612,1564159138
"Fri-02-Aug-24,20:00:00",62612,63155,61172,61459,2661574661
"Sat-03-Aug-24,00:00:00",61459,61943,60465,61851,1897484774
"Sat-03-Aug-24,04:00:00",61851,61937,61346,61630,526042976
"Sat-03-Aug-24,08:00:00",61630,61977,61419,61880,469620350
"Sat-03-Aug-24,12:00:00",61880,62154,60789,60852,1116873148
"Sat-03-Aug-24,16:00:00",60852,61255,59874,60216,2774669280
"Sat-03-Aug-24,20:00:00",60216,60843,59822,60682,1248216998
"Sun-04-Aug-24,00:00:00",60682,61088,60270,60706,541647508
"Sun-04-Aug-24,04:00:00",60706,60922,60226,60340,502160398
"Sun-04-Aug-24,08:00:00",60340,60974,60076,60870,580651290
"Sun-04-Aug-24,12:00:00",60870,61057,58920,59060,2320183600
"Sun-04-Aug-24,16:00:00",59060,59466,57150,59222,3979876058
"Sun-04-Aug-24,20:00:00",59222,59559,57971,58132,1639206828
"Mon-05-Aug-24,00:00:00",58132,58278,52158,53855,7619365517
"Mon-05-Aug-24,04:00:00",53855,54541,48914,52645,7357186615
"Mon-05-Aug-24,08:00:00",52645,53212,50588,51302,3300948133
"Mon-05-Aug-24,12:00:00",51302,55040,49521,54283,7168733291
"Mon-05-Aug-24,16:00:00",54283,55555,52521,53444,3278096926
"Mon-05-Aug-24,20:00:00",53444,55188,53431,53988,1740884312
"Tue-06-Aug-24,00:00:00",53988,56288,53917,55640,1736846296
"Tue-06-Aug-24,04:00:00",55640,56160,55221,55981,1239547579
"Tue-06-Aug-24,08:00:00",55981,56094,54581,55186,1847877624
"Tue-06-Aug-24,12:00:00",55186,56600,54325,56396,3422468952
"Tue-06-Aug-24,16:00:00",56396,57056,56213,56740,1836253416
"Tue-06-Aug-24,20:00:00",56740,56927,55682,55990,1501114190
"Wed-07-Aug-24,00:00:00",55990,57286,55518,56838,1727010702
"Wed-07-Aug-24,04:00:00",56838,57238,56510,56904,1005634668
"Wed-07-Aug-24,08:00:00",56904,57762,56840,56941,1480414427
"Wed-07-Aug-24,12:00:00",56941,57468,55664,56080,2395736495
"Wed-07-Aug-24,16:00:00",56080,56285,54637,54735,1937509265
"Wed-07-Aug-24,20:00:00",54735,55587,54518,55110,1260546675
"Thu-08-Aug-24,00:00:00",55110,57675,54705,57031,2173701809
"Thu-08-Aug-24,04:00:00",57031,57406,56660,57176,941638696
"Thu-08-Aug-24,08:00:00",57176,57665,56953,57295,924249921
"Thu-08-Aug-24,12:00:00",57295,59495,56622,59394,4362210021
"Thu-08-Aug-24,16:00:00",59394,59885,59181,59378,1665882928
"Thu-08-Aug-24,20:00:00",59378,62743,59256,61670,2791179354
"Fri-09-Aug-24,00:00:00",61670,61733,60745,61329,1173518771
"Fri-09-Aug-24,04:00:00",61329,61362,60544,60844,950232011
"Fri-09-Aug-24,08:00:00",60844,61188,60129,60632,1141859560
"Fri-09-Aug-24,12:00:00",60632,61111,59488,59776,2591473168
"Fri-09-Aug-24,16:00:00",59776,60728,59680,60655,1227857937
"Fri-09-Aug-24,20:00:00",60655,60974,59891,60815,1374260175
"Sat-10-Aug-24,00:00:00",60815,61460,60247,60425,922928830
"Sat-10-Aug-24,04:00:00",60425,60835,60223,60818,356507107
"Sat-10-Aug-24,08:00:00",60818,61090,60582,60898,512574024
"Sat-10-Aug-24,12:00:00",60898,60922,60365,60490,444007726
"Sat-10-Aug-24,16:00:00",60490,61237,60371,60998,581126922
"Sat-10-Aug-24,20:00:00",60998,61149,60724,60894,256130706
"Sun-11-Aug-24,00:00:00",60894,61370,60860,61062,387529248
"Sun-11-Aug-24,04:00:00",61062,61240,60844,61226,360143512
"Sun-11-Aug-24,08:00:00",61226,61880,60388,60637,1307665497
"Sun-11-Aug-24,12:00:00",60637,60744,59908,60100,1053568412
"Sun-11-Aug-24,16:00:00",60100,60329,59509,59596,702509404
"Sun-11-Aug-24,20:00:00",59596,59654,58264,58703,2224302401
"Mon-12-Aug-24,00:00:00",58703,59074,58024,58489,1145354447
"Mon-12-Aug-24,04:00:00",58489,58999,57555,58658,1385838197
"Mon-12-Aug-24,08:00:00",58658,59938,58078,59812,1904800080
"Mon-12-Aug-24,12:00:00",59812,60692,57736,60180,4469152272
"Mon-12-Aug-24,16:00:00",60180,60396,58396,59016,1755391584
"Mon-12-Aug-24,20:00:00",59016,59749,58516,59316,1066713900
"Tue-13-Aug-24,00:00:00",59316,59902,58850,59026,1022726762
"Tue-13-Aug-24,04:00:00",59026,59466,58816,59219,619595729
"Tue-13-Aug-24,08:00:00",59219,59302,58380,58797,903860019
"Tue-13-Aug-24,12:00:00",58797,59740,58664,59449,1860983195
"Tue-13-Aug-24,16:00:00",59449,61577,59426,60786,3020840149
"Tue-13-Aug-24,20:00:00",60786,61125,60357,60559,683052509
"Wed-14-Aug-24,00:00:00",60559,61282,60400,60921,596990260
"Wed-14-Aug-24,04:00:00",60921,61133,60612,60884,496384345
"Wed-14-Aug-24,08:00:00",60884,61455,60587,61256,805494948
